,file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
1158,23_DR-100_0083_9_sentence_4,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,1,1,0,1,1,0
1159,23_DR-100_0083_9_sentence_5,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
1160,23_DR-100_0083_9_sentence_6,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,2,0,2,1,0
1161,23_DR-100_0083_9_sentence_7,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,0,0,0,1,0
1162,23_DR-100_0083_9_sentence_8,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_8.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
1163,24_DR-100_0086_1_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,1,0,2
1164,24_DR-100_0086_1_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1165,24_DR-100_0086_1_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1166,24_DR-100_0086_1_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1167,24_DR-100_0086_1_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1168,24_DR-100_0086_1_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1169,24_DR-100_0086_1_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1170,24_DR-100_0086_1_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,1,0,0,0,2
1171,24_DR-100_0086_1_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,0,2,0,2
1172,24_DR-100_0086_1_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1173,24_DR-100_0086_1_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,1,2,0,2
1174,24_DR-100_0086_1_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,0,2,0,2
1175,24_DR-100_0086_1_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
1176,24_DR-100_0086_1_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,1,0,2,0,2
1177,24_DR-100_0086_3_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
1178,24_DR-100_0086_3_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,0,0,0,2,2
1179,24_DR-100_0086_3_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
1180,24_DR-100_0086_3_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
1181,24_DR-100_0086_3_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
1182,24_DR-100_0086_3_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
1183,24_DR-100_0086_3_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,0,0,1,2,2
1184,24_DR-100_0086_3_sentence_16,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_16.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
1185,24_DR-100_0086_3_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
1186,24_DR-100_0086_3_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,1,2,0,1,2,2
1187,24_DR-100_0086_3_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
1188,24_DR-100_0086_3_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
1189,24_DR-100_0086_3_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
1190,24_DR-100_0086_3_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
1191,24_DR-100_0086_3_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
1192,24_DR-100_0086_3_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,1,1,0,1,2,2
1193,24_DR-100_0086_5_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
1194,24_DR-100_0086_5_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
1195,24_DR-100_0086_5_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
1196,24_DR-100_0086_5_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,1,1,0,1,2,1
1197,24_DR-100_0086_5_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,2,0,1,2,1
1198,24_DR-100_0086_5_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
1199,24_DR-100_0086_5_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
1200,24_DR-100_0086_5_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,0,2,1
1201,24_DR-100_0086_5_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
1202,24_DR-100_0086_5_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
1203,24_DR-100_0086_5_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,0,2,1
1204,24_DR-100_0086_5_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,1,1,0,0,2,1
1205,24_DR-100_0086_5_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
1206,24_DR-100_0086_5_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
1207,24_DR-100_0086_7_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
1208,24_DR-100_0086_7_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,1,2,0,2
1209,24_DR-100_0086_7_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1210,24_DR-100_0086_7_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,0,2,0,2
1211,24_DR-100_0086_7_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
1212,24_DR-100_0086_7_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
1213,24_DR-100_0086_7_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1214,24_DR-100_0086_7_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1215,24_DR-100_0086_7_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1216,24_DR-100_0086_7_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1217,24_DR-100_0086_7_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
1218,24_DR-100_0086_7_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,0,2,0,2
1219,24_DR-100_0086_9_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,2,2,0,1,0,2
1220,24_DR-100_0086_9_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
1221,24_DR-100_0086_9_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
1222,24_DR-100_0086_9_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
1223,24_DR-100_0086_9_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,2,0,2
1224,24_DR-100_0086_9_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
1225,24_DR-100_0086_9_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,1,0,1,0,2
1226,24_DR-100_0086_9_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,2,0,1,0,2
1227,24_DR-100_0086_9_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
1228,24_DR-100_0086_9_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,1,0,1,0,2
1229,24_DR-100_0086_9_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
1230,24_DR-100_0086_9_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,2,0,2
1231,24_DR-100_0086_9_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
1232,24_DR-100_0086_9_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,1,0,2
1233,24_DR-100_0086_9_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,2,0,1,0,2
1234,25_DR-100_0087_1_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,1,2,2
1235,25_DR-100_0087_1_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,2
1236,25_DR-100_0087_1_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,2,2,2
1237,25_DR-100_0087_1_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
1238,25_DR-100_0087_1_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
1239,25_DR-100_0087_1_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,1,2,2,2
1240,25_DR-100_0087_1_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,2,2,2
1241,25_DR-100_0087_1_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
1242,25_DR-100_0087_1_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
1243,25_DR-100_0087_5_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
1244,25_DR-100_0087_5_sentence_10,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
1245,25_DR-100_0087_5_sentence_11,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
1246,25_DR-100_0087_5_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
1247,25_DR-100_0087_5_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
1248,25_DR-100_0087_5_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
1249,25_DR-100_0087_5_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
1250,25_DR-100_0087_5_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,1,0,0
1251,25_DR-100_0087_5_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,1,0,0
1252,25_DR-100_0087_5_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
1253,25_DR-100_0087_5_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
1254,25_DR-100_0087_7_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1255,25_DR-100_0087_7_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1256,25_DR-100_0087_7_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1257,25_DR-100_0087_7_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1258,25_DR-100_0087_7_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1259,25_DR-100_0087_7_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1260,25_DR-100_0087_7_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1261,25_DR-100_0087_7_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1262,25_DR-100_0087_7_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
1263,25_DR-100_0087_9_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
1264,25_DR-100_0087_9_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
1265,25_DR-100_0087_9_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
1266,25_DR-100_0087_9_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
1267,25_DR-100_0087_9_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
1268,25_DR-100_0087_9_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
1269,25_DR-100_0087_9_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,0,0,2
1270,25_DR-100_0087_9_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
1271,26_DR-100_0088_1_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,1,0,1
1272,26_DR-100_0088_1_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,1,0,1
1273,26_DR-100_0088_1_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,2,0,1
1274,26_DR-100_0088_1_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,0,0,1,0,1
1275,26_DR-100_0088_1_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
1276,26_DR-100_0088_1_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
1277,26_DR-100_0088_1_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,1,2,0,2,0,1
1278,26_DR-100_0088_1_sentence_8,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
1279,26_DR-100_0088_1_sentence_9,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_9.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
1280,26_DR-100_0088_3_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,2,0,1,2,2
1281,26_DR-100_0088_3_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,1,1,0,1,2,2
1282,26_DR-100_0088_3_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,0,0,0,2,2
1283,26_DR-100_0088_3_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,1,0,1,2,2
1284,26_DR-100_0088_3_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,1,0,2,2,2
1285,26_DR-100_0088_3_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,2,0,2,2,2
1286,26_DR-100_0088_3_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,1,0,1,2,2
1287,26_DR-100_0088_5_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,2,0,2,2,2
1288,26_DR-100_0088_5_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,1,0,1,2,2
1289,26_DR-100_0088_5_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,2,0,2,2,2
1290,26_DR-100_0088_5_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,1,0,2,2,2
1291,26_DR-100_0088_5_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,2,0,2,2,2
1292,26_DR-100_0088_5_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,1,2,1,2,2,2
1293,26_DR-100_0088_5_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy,0,1,0,1,2,2
1294,26_DR-100_0088_7_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,0,2,0,2,2,2
1295,26_DR-100_0088_7_sentence_10,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_10.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,0,1,0,1,2,2
1296,26_DR-100_0088_7_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,2,0,2,2,2
1297,26_DR-100_0088_7_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,0,1,0,1,2,2
1298,26_DR-100_0088_7_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,1,0,1,2,2
1299,26_DR-100_0088_7_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,1,0,1,2,2
