,file_name_list,audio_features,lexical_features
2103,23_DR-100_0096_3_sentence_8_ns,../muse_features/muse_audio_features\23_DR-100_0096_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_3.npy
2104,23_DR-100_0096_3_sentence_9_ns,../muse_features/muse_audio_features\23_DR-100_0096_3_sentence_9_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_3.npy
2105,23_DR-100_0096_5_sentence_1_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2106,23_DR-100_0096_5_sentence_2_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2107,23_DR-100_0096_5_sentence_3_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2108,23_DR-100_0096_5_sentence_4_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2109,23_DR-100_0096_5_sentence_5_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2110,23_DR-100_0096_5_sentence_6_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2111,23_DR-100_0096_5_sentence_7_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2112,23_DR-100_0096_5_sentence_8_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2113,23_DR-100_0096_5_sentence_9_ns,../muse_features/muse_audio_features\23_DR-100_0096_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_5.npy
2114,23_DR-100_0096_7_sentence_1_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2115,23_DR-100_0096_7_sentence_2_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2116,23_DR-100_0096_7_sentence_3_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2117,23_DR-100_0096_7_sentence_4_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2118,23_DR-100_0096_7_sentence_5_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2119,23_DR-100_0096_7_sentence_6_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2120,23_DR-100_0096_7_sentence_7_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2121,23_DR-100_0096_7_sentence_8_ns,../muse_features/muse_audio_features\23_DR-100_0096_7_sentence_8_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_7.npy
2122,23_DR-100_0096_9_sentence_1_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2123,23_DR-100_0096_9_sentence_2_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2124,23_DR-100_0096_9_sentence_3_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_3_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2125,23_DR-100_0096_9_sentence_4_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_4_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2126,23_DR-100_0096_9_sentence_5_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_5_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2127,23_DR-100_0096_9_sentence_6_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_6_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2128,23_DR-100_0096_9_sentence_7_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_7_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2129,23_DR-100_0096_9_sentence_8_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_8_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2130,23_DR-100_0096_9_sentence_9_ns,../muse_features/muse_audio_features\23_DR-100_0096_9_sentence_9_ns.npy,../muse_features/muse_lexical_features\10_DR-100_0096_9.npy
2131,24_DR-100_0086_1_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2132,24_DR-100_0086_1_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2133,24_DR-100_0086_1_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2134,24_DR-100_0086_1_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2135,24_DR-100_0086_1_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2136,24_DR-100_0086_1_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2137,24_DR-100_0086_1_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2138,24_DR-100_0086_1_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2139,24_DR-100_0086_1_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2140,24_DR-100_0086_1_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2141,24_DR-100_0086_1_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2142,24_DR-100_0086_1_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2143,24_DR-100_0086_1_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2144,24_DR-100_0086_1_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy
2145,24_DR-100_0086_3_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2146,24_DR-100_0086_3_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2147,24_DR-100_0086_3_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2148,24_DR-100_0086_3_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2149,24_DR-100_0086_3_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2150,24_DR-100_0086_3_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2151,24_DR-100_0086_3_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2152,24_DR-100_0086_3_sentence_16,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_16.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2153,24_DR-100_0086_3_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2154,24_DR-100_0086_3_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2155,24_DR-100_0086_3_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2156,24_DR-100_0086_3_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2157,24_DR-100_0086_3_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2158,24_DR-100_0086_3_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2159,24_DR-100_0086_3_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2160,24_DR-100_0086_3_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy
2161,24_DR-100_0086_5_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2162,24_DR-100_0086_5_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2163,24_DR-100_0086_5_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2164,24_DR-100_0086_5_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2165,24_DR-100_0086_5_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2166,24_DR-100_0086_5_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2167,24_DR-100_0086_5_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2168,24_DR-100_0086_5_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2169,24_DR-100_0086_5_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2170,24_DR-100_0086_5_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2171,24_DR-100_0086_5_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2172,24_DR-100_0086_5_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2173,24_DR-100_0086_5_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2174,24_DR-100_0086_5_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy
2175,24_DR-100_0086_7_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2176,24_DR-100_0086_7_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2177,24_DR-100_0086_7_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2178,24_DR-100_0086_7_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2179,24_DR-100_0086_7_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2180,24_DR-100_0086_7_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2181,24_DR-100_0086_7_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2182,24_DR-100_0086_7_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2183,24_DR-100_0086_7_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2184,24_DR-100_0086_7_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2185,24_DR-100_0086_7_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2186,24_DR-100_0086_7_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy
2187,24_DR-100_0086_9_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2188,24_DR-100_0086_9_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2189,24_DR-100_0086_9_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2190,24_DR-100_0086_9_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2191,24_DR-100_0086_9_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2192,24_DR-100_0086_9_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2193,24_DR-100_0086_9_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2194,24_DR-100_0086_9_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2195,24_DR-100_0086_9_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2196,24_DR-100_0086_9_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2197,24_DR-100_0086_9_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2198,24_DR-100_0086_9_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2199,24_DR-100_0086_9_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2200,24_DR-100_0086_9_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2201,24_DR-100_0086_9_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy
2202,24_DR-100_0100_1_sentence_10_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_10_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2203,24_DR-100_0100_1_sentence_11_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_11_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2204,24_DR-100_0100_1_sentence_1_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2205,24_DR-100_0100_1_sentence_2_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2206,24_DR-100_0100_1_sentence_3_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2207,24_DR-100_0100_1_sentence_4_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2208,24_DR-100_0100_1_sentence_5_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2209,24_DR-100_0100_1_sentence_6_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_6_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2210,24_DR-100_0100_1_sentence_7_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_7_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2211,24_DR-100_0100_1_sentence_8_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_8_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2212,24_DR-100_0100_1_sentence_9_ns,../muse_features/muse_audio_features\24_DR-100_0100_1_sentence_9_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_1.npy
2213,24_DR-100_0100_3_sentence_10_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_10_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2214,24_DR-100_0100_3_sentence_11_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_11_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2215,24_DR-100_0100_3_sentence_1_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_1_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2216,24_DR-100_0100_3_sentence_2_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_2_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2217,24_DR-100_0100_3_sentence_3_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_3_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2218,24_DR-100_0100_3_sentence_4_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_4_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2219,24_DR-100_0100_3_sentence_5_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_5_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2220,24_DR-100_0100_3_sentence_6_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_6_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2221,24_DR-100_0100_3_sentence_7_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2222,24_DR-100_0100_3_sentence_8_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2223,24_DR-100_0100_3_sentence_9_ns,../muse_features/muse_audio_features\24_DR-100_0100_3_sentence_9_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_3.npy
2224,24_DR-100_0100_5_sentence_10_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_10_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2225,24_DR-100_0100_5_sentence_1_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2226,24_DR-100_0100_5_sentence_2_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2227,24_DR-100_0100_5_sentence_3_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2228,24_DR-100_0100_5_sentence_4_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2229,24_DR-100_0100_5_sentence_5_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2230,24_DR-100_0100_5_sentence_6_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2231,24_DR-100_0100_5_sentence_7_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2232,24_DR-100_0100_5_sentence_8_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2233,24_DR-100_0100_5_sentence_9_ns,../muse_features/muse_audio_features\24_DR-100_0100_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_5.npy
2234,24_DR-100_0100_7_sentence_10_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_10_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2235,24_DR-100_0100_7_sentence_11_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_11_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2236,24_DR-100_0100_7_sentence_1_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2237,24_DR-100_0100_7_sentence_2_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2238,24_DR-100_0100_7_sentence_3_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2239,24_DR-100_0100_7_sentence_4_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2240,24_DR-100_0100_7_sentence_5_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2241,24_DR-100_0100_7_sentence_6_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2242,24_DR-100_0100_7_sentence_7_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2243,24_DR-100_0100_7_sentence_8_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_8_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2244,24_DR-100_0100_7_sentence_9_ns,../muse_features/muse_audio_features\24_DR-100_0100_7_sentence_9_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_7.npy
2245,24_DR-100_0100_9_sentence_10_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_10_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2246,24_DR-100_0100_9_sentence_11_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_11_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2247,24_DR-100_0100_9_sentence_1_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2248,24_DR-100_0100_9_sentence_2_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2249,24_DR-100_0100_9_sentence_3_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_3_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2250,24_DR-100_0100_9_sentence_4_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_4_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2251,24_DR-100_0100_9_sentence_5_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_5_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2252,24_DR-100_0100_9_sentence_6_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_6_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2253,24_DR-100_0100_9_sentence_7_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_7_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2254,24_DR-100_0100_9_sentence_8_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_8_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2255,24_DR-100_0100_9_sentence_9_ns,../muse_features/muse_audio_features\24_DR-100_0100_9_sentence_9_ns.npy,../muse_features/muse_lexical_features\09_DR-100_0100_9.npy
2256,25_DR-100_0087_1_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2257,25_DR-100_0087_1_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2258,25_DR-100_0087_1_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
