file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
23_DR-100_0083_5_sentence_4,../muse_features/muse_audio_features\23_DR-100_0083_5_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_5.npy,0,1,0,1,1,0
23_DR-100_0083_5_sentence_5,../muse_features/muse_audio_features\23_DR-100_0083_5_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_5.npy,0,0,0,0,1,0
23_DR-100_0083_5_sentence_6,../muse_features/muse_audio_features\23_DR-100_0083_5_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_5.npy,0,1,0,2,1,0
23_DR-100_0083_7_sentence_1,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,2,1,0
23_DR-100_0083_7_sentence_10,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_10.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,1,0,2,1,0
23_DR-100_0083_7_sentence_11,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_11.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,1,0,2,1,0
23_DR-100_0083_7_sentence_12,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_12.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,2,1,0
23_DR-100_0083_7_sentence_2,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,1,1,0
23_DR-100_0083_7_sentence_3,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,0,0,1,1,0
23_DR-100_0083_7_sentence_4,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,2,1,0
23_DR-100_0083_7_sentence_5,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,2,1,0
23_DR-100_0083_7_sentence_6,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,1,0,0,1,0
23_DR-100_0083_7_sentence_7,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,0,0,0,1,0
23_DR-100_0083_7_sentence_8,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_8.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,2,0,2,1,0
23_DR-100_0083_7_sentence_9,../muse_features/muse_audio_features\23_DR-100_0083_7_sentence_9.npy,../muse_features/muse_lexical_features\20_DR-100_0083_7.npy,0,1,0,2,1,0
23_DR-100_0083_9_sentence_1,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_1.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,0,0,1,1,0
23_DR-100_0083_9_sentence_2,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_2.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
23_DR-100_0083_9_sentence_3,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_3.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
23_DR-100_0083_9_sentence_4,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_4.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,1,1,0,1,1,0
23_DR-100_0083_9_sentence_5,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_5.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
23_DR-100_0083_9_sentence_6,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_6.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,2,0,2,1,0
23_DR-100_0083_9_sentence_7,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_7.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,0,0,0,1,0
23_DR-100_0083_9_sentence_8,../muse_features/muse_audio_features\23_DR-100_0083_9_sentence_8.npy,../muse_features/muse_lexical_features\20_DR-100_0083_9.npy,0,1,0,1,1,0
24_DR-100_0086_1_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,1,0,2
24_DR-100_0086_1_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,1,0,0,0,2
24_DR-100_0086_1_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,0,2,0,2
24_DR-100_0086_1_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,1,2,0,2
24_DR-100_0086_1_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,1,2,0,2,0,2
24_DR-100_0086_1_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,2,0,2,0,2
24_DR-100_0086_1_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_1_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_1.npy,0,1,0,2,0,2
24_DR-100_0086_3_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
24_DR-100_0086_3_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,0,0,0,2,2
24_DR-100_0086_3_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
24_DR-100_0086_3_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
24_DR-100_0086_3_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
24_DR-100_0086_3_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,1,2,2
24_DR-100_0086_3_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,0,0,1,2,2
24_DR-100_0086_3_sentence_16,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_16.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
24_DR-100_0086_3_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
24_DR-100_0086_3_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,1,2,0,1,2,2
24_DR-100_0086_3_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
24_DR-100_0086_3_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
24_DR-100_0086_3_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,1,0,1,2,2
24_DR-100_0086_3_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
24_DR-100_0086_3_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,0,2,0,2,2,2
24_DR-100_0086_3_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,1,1,0,1,2,2
24_DR-100_0086_5_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
24_DR-100_0086_5_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
24_DR-100_0086_5_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
24_DR-100_0086_5_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,1,1,0,1,2,1
24_DR-100_0086_5_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,2,0,1,2,1
24_DR-100_0086_5_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
24_DR-100_0086_5_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
24_DR-100_0086_5_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,0,2,1
24_DR-100_0086_5_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
24_DR-100_0086_5_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,1,2,1
24_DR-100_0086_5_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,0,2,1
24_DR-100_0086_5_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,1,1,0,0,2,1
24_DR-100_0086_5_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,0,0,0,2,1
24_DR-100_0086_5_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,0,1,0,1,2,1
24_DR-100_0086_7_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
24_DR-100_0086_7_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,1,2,0,2
24_DR-100_0086_7_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,0,2,0,2
24_DR-100_0086_7_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
24_DR-100_0086_7_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,0,2,0,2
24_DR-100_0086_7_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,0,2,1,2,0,2
24_DR-100_0086_7_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,1,2,0,2,0,2
24_DR-100_0086_9_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,2,2,0,1,0,2
24_DR-100_0086_9_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
24_DR-100_0086_9_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
24_DR-100_0086_9_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
24_DR-100_0086_9_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,2,0,2
24_DR-100_0086_9_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
24_DR-100_0086_9_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,1,0,1,0,2
24_DR-100_0086_9_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,2,0,1,0,2
24_DR-100_0086_9_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,2,0,2
24_DR-100_0086_9_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,1,0,1,0,2
24_DR-100_0086_9_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
24_DR-100_0086_9_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,2,0,2
24_DR-100_0086_9_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,1,0,1,0,2
24_DR-100_0086_9_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,0,2,0,1,0,2
24_DR-100_0086_9_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,1,2,0,1,0,2
25_DR-100_0087_1_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,1,2,2
25_DR-100_0087_1_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,2
25_DR-100_0087_1_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,2,2,2
25_DR-100_0087_1_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
25_DR-100_0087_1_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
25_DR-100_0087_1_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,1,2,2,2
25_DR-100_0087_1_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,2,2,2
25_DR-100_0087_1_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
25_DR-100_0087_1_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,2,2,2
25_DR-100_0087_5_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
25_DR-100_0087_5_sentence_10,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
25_DR-100_0087_5_sentence_11,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
25_DR-100_0087_5_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
25_DR-100_0087_5_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
25_DR-100_0087_5_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,0
25_DR-100_0087_5_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
25_DR-100_0087_5_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,1,0,0
25_DR-100_0087_5_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,1,0,0
25_DR-100_0087_5_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,0
25_DR-100_0087_5_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,0
25_DR-100_0087_7_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_7_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,0
25_DR-100_0087_9_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
25_DR-100_0087_9_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
25_DR-100_0087_9_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
25_DR-100_0087_9_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
25_DR-100_0087_9_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
25_DR-100_0087_9_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,2
25_DR-100_0087_9_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,0,0,2
25_DR-100_0087_9_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,2
26_DR-100_0088_1_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,1,0,1
26_DR-100_0088_1_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,1,0,1
26_DR-100_0088_1_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,2,0,2,0,1
26_DR-100_0088_1_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,0,0,1,0,1
26_DR-100_0088_1_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
26_DR-100_0088_1_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
26_DR-100_0088_1_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,1,2,0,2,0,1
26_DR-100_0088_1_sentence_8,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
26_DR-100_0088_1_sentence_9,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_9.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy,0,1,0,1,0,1
26_DR-100_0088_3_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,2,0,1,2,2
26_DR-100_0088_3_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,1,1,0,1,2,2
26_DR-100_0088_3_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,0,0,0,2,2
26_DR-100_0088_3_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,1,0,1,2,2
26_DR-100_0088_3_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,1,0,2,2,2
26_DR-100_0088_3_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy,0,2,0,2,2,2
